logFC,logCPM,LR,PValue,FDR,gene
-1.1588471696552363,1.463755196378697,7.126958548243209,0.007593342292110336,0.10034361177707722,MAP10
0.4798788446341129,8.371063547421418,7.1251757955944015,0.0076008961775538685,0.10034361177707722,MGAT2
-1.2046879326276922,2.094781552173039,7.120397743034984,0.007621179666534504,0.10034361177707722,SPRR4
-0.6907199113082753,7.434245844965952,7.10352601137447,0.007693246234845749,0.10034361177707722,MYORG
0.48389740229512784,8.145817866063547,7.099336822991376,0.007711247825223503,0.10034361177707722,GNG10
1.0251940040812024,4.262106668723828,7.097134748184843,0.007720727744436635,0.10034361177707722,RHOU
-0.582845700098331,6.789353990458613,7.092931316389667,0.007738856588764821,0.10034361177707722,TMEM134
-1.198208581352043,2.3543291662006354,7.091503751340527,0.007745023383474746,0.10034361177707722,FZD10
1.1966180986917974,1.9413964294385044,7.074376163998941,0.007819404105209215,0.100811245537405,ZSCAN31
0.47679180908976865,8.009601446423911,7.070044286619179,0.007838331803986655,0.100811245537405,TENM3
0.8095478428041278,4.7424131925560795,7.033510908791408,0.007999836314672827,0.10251426608329835,MAN1A1
-1.0933769163078564,2.5533374020525614,6.999931502834228,0.008151283490691604,0.10388463562405159,ASIC3
1.1243580290512274,3.016707196561557,6.996761055125971,0.008165733276918925,0.10388463562405159,CCN3
-1.3499305281362581,1.3416956552300376,6.9888661244341765,0.008201829570846055,0.10396851585489747,KLRG2
-1.038266601288985,3.699272996594838,6.979251217215641,0.008246010283477894,0.104153907666581,HLA-DOB
-0.5613345276594854,10.962688603333703,6.9616004853448885,0.00832775059464593,0.10481068962690092,CCND1
-0.8445774878208248,4.413489937615521,6.954058552598921,0.008362929530134774,0.10487887424980406,HOXA7
-1.3084080443611639,1.4020518736507668,6.9464585359344415,0.008398533220557709,0.10495188322427434,HBE1
0.4736227428020176,7.5616241059797975,6.873106317114097,0.008750242527545183,0.10896061719812447,C6orf120
-1.199665210689793,1.8046111491221983,6.84498189137357,0.008889060046704134,0.11029946339642735,VAMP5
-0.4997102286593201,7.82079416274793,6.776449742778837,0.009236843364189522,0.11417309391456912,CDK2AP2
1.6068508037602007,0.9809360980391052,6.770818237512904,0.0092660342961313185,0.11417309391456912,ZNF559-ZNF177
-0.8794072844349284,4.060301951888514,6.750992231308447,0.009369556469769127,0.1150464006950049,ARSI
-1.0354578302415758,2.736190781574463,6.730490723609624,0.009477852168605017,0.11597205222973639,C2orf15
1.0085182785535594,2.7676097187292297,6.688809554386415,0.009701997001493871,0.11830393575524015,GJC2
1.5035898681066977,0.8232753769322957,6.662179355496709,0.009848040402664359,0.11967067027237656,CPSF1P1
1.0717642413195336,6.556308101044321,6.64674575456533,0.009933709487996377,0.1202968805350489,CEP170
-1.297026313135631,7.028228097435617,6.638282614065865,0.009981010691074278,0.12045575916214299,WNT7A
-0.956225813650158,3.4862220193072977,6.605499985284281,0.010166425345192149,0.1222746857216967,LAMP3
-1.8230414622993754,-0.16872341384458162,6.593732488815836,0.010233838896091644,0.12266683084975154,RPL23AP24
0.6222596709366831,7.401324314749013,6.564746066310931,0.010401857900338372,0.12425812623997433,MAFB
-0.6911120247764864,7.285181623586953,6.488191388796707,0.01085934040868686,0.1292848500007179,PPP1R3B
-1.1158254986217016,2.0318295675179483,6.476622146954564,0.010930250968985778,0.12969092395523865,FA2H
0.654663681038861,6.0300647261799485,6.465860964381974,0.010996635170189803,0.13004074610653982,ICAM1
-0.4995308894555143,7.386279753123122,6.459213670124555,0.011037847917494363,0.13009155873327805,SLC45A3
-0.890670002696715,3.9473557537270603,6.422370287768014,0.01126916526661348,0.13237512799848636,CLDN23
-0.9941876595836078,7.313246469778904,6.413760879179357,0.011323931962478332,0.13257653234476294,DHRS3
0.6058028610979203,6.867807088883424,6.366618175917381,0.011628700122317877,0.1352603501146098,CCPG1
-0.9933414632635849,2.3526694485058255,6.366429961284798,0.011629933622226665,0.1352603501146098,COL5A3
0.5290445860685493,8.146198377655317,6.329852221389075,0.011872220969383037,0.13729359020704465,NDUFA6
-0.4374018482011404,8.217141098993215,6.328291360176706,0.011882674521324807,0.13729359020704465,CDS1
-1.3412950979694218,0.7827975926050618,6.28289165338733,0.012190902021923978,0.140295684921037,DIRAS1
0.4982031156034111,7.512400517585995,6.278358371995537,0.012222126921327571,0.140295684921037,SLC25A24
-1.4977207787111064,0.13212884431769903,6.244102021676197,0.012460754079975902,0.14257044603193209,CRYGC
-0.7259562038676075,4.948533071385944,6.235663956792987,0.012520264330506726,0.14278773948448448,N4BP3
-0.45370876567137286,9.113250426133122,6.229647691514913,0.012562872873501559,0.14281149679425642,EIF4EBP1
-0.9948226140743848,2.5894243903397376,6.214918251367418,0.01266782016153215,0.1435414734702228,ARPIN
-1.1061809032745344,2.7233377933342102,6.207788244912821,0.012718944650029273,0.14365884918815117,PARD6B
0.7319949847761664,8.076833855309532,6.110925210320602,0.013434878211044051,0.151260417941595,PDZK1IP1
0.4566908494752614,9.565917182274914,6.079778833381965,0.013673788863136211,0.15345997437481532,EID1
0.46046151936126384,8.402109381099907,6.074136275084868,0.013717535901396759,0.15346221116356246,TRIAP1
-0.602262119627135,5.8762216561299825,6.058705600863711,0.013837907394658216,0.1543189419581505,FZD5
0.49083256949266185,7.065350997754122,6.029598213757341,0.014067935078949271,0.15638928460005436,PPIL4
1.0192339913312427,3.781988297440889,6.020937321618735,0.014137136454631993,0.1566643675035319,RPL13AP5
1.3293380127927414,0.43451710038587193,6.000746161619847,0.01429982935457157,0.15797052866931102,KLHDC1
0.8148348959576747,4.30533852980771,5.963362684177709,0.014606157524344245,0.16062810308204437,RASL11B
-0.7588831279551301,5.390602793458342,5.958246049211933,0.014648606773419965,0.16062810308204437,ZNF703
0.5805397409142081,8.911719711527748,5.95359488287238,0.01468730454305161,0.16062810308204437,SCNN1G
-0.4545352167579917,8.223075035064781,5.949348859634085,0.014722723409619845,0.16062810308204437,TRIM47
-0.5467508674018482,6.391051797356085,5.942720790555166,0.01477818835545729,0.1607356042118256,ENTREP3
-0.47541277782675456,7.170115932803527,5.931139432170923,0.014875620321932006,0.16129749542919505,SIAH2
1.2580752027712712,0.6379273561974348,5.909900822908118,0.015056019478974609,0.16275279952118565,PCDHB12
0.6490165667088653,5.55997461053669,5.864716788744772,0.015447343916935339,0.16647229346568848,SDHAF4
-1.089044175440773,4.544523096989372,5.8273175780776025,0.0157791657851236,0.16952981776455964,SEMA7A
-0.8099615647555469,5.07043617886098,5.792845473763464,0.016091522810983187,0.17236026257113907,SH3BGRL2
-0.9587997459209491,3.400537730793295,5.78400807552771,0.016172621498040773,0.17270399442150208,B3GNT4
-0.7323845628435598,4.8769097651440445,5.763193262235653,0.01636530324442181,0.17408613467065948,ZNF165
-1.3629590287123636,0.1012126961297556,5.759380833842095,0.01640085037192365,0.17408613467065948,NXPH3
-0.559963710934568,6.877083016216137,5.750270130503992,0.01648612148983418,0.1744657421326596,FAM83B
0.45278271539561,9.44645567338926,5.736941915059106,0.016611690567593866,0.1752682561682658,ARL6IP5
-1.209489231294197,0.8100383663253758,5.730869771796361,0.01666922465160903,0.1753502915590156,VAV1
0.44783007160321753,7.508322852243772,5.721554700148161,0.01675788550813953,0.1757582991984634,IFT57
1.296504225007809,0.22043089108893152,5.688070236190876,0.017080627712360415,0.17861166782895577,HNRNPKP4
1.315755077932833,0.38653338911873153,5.637068611583664,0.017584584157513388,0.18318136034057103,CYP46A1
-0.8901975961401452,3.5438314523987997,5.633383226347535,0.01762158943117298,0.18318136034057103,HES7
0.5485866593759425,6.260906990779121,5.606148770635329,0.017897556866052794,0.1854465483725566,BBIP1
-0.448873710403326,9.649405055545882,5.601535568206259,0.017944742620613453,0.1854465483725566,RHOD
0.3911963544374974,8.472316379956121,5.58448398743829,0.018120270939337067,0.18671296722287667,TMX4
1.2950242688173654,0.12215140404049818,5.550418003822195,0.018476274071232604,0.18982620940823236,SYCE2
-1.2016806212482152,0.7696791712034531,5.527020033791383,0.0187249705516615,0.19128631493531914,LOC100418723
-0.9580864045791636,3.147584972883317,5.526834911177453,0.018726951944575795,0.19128631493531914,METRNL
-0.5996533971402677,6.77342514230914,5.497654352500632,0.01904199966641539,0.19394221625562957,FOXQ1
-0.6397482409577611,5.263714454130665,5.48265924392738,0.019206019510358267,0.1950490281109583,MYEOV
-0.7510192899451527,4.737250706996298,5.468588301831005,0.019361258625716745,0.19606056148570633,NTF4
-1.048652364893032,3.4064445886989874,5.4576272308338325,0.019483086086231755,0.19672892655553212,OTUB2
-0.6742781442120087,6.26651589903445,5.442432340804672,0.019653282651516914,0.19788048018270174,TMEM102
-0.42273972614794636,8.363355650092874,5.429155375132552,0.019803254913590758,0.1985497797410689,ZNF512B
-0.8305535232050693,4.146660736477345,5.426583623856537,0.01983244110921006,0.1985497797410689,ARL14
0.5607800854078646,7.842150212788394,5.403928328130746,0.020091480511312456,0.20057330686080765,RPL36A-HNRNPH2
-1.3466973081323608,3.4304220833739283,5.381943669557199,0.020346198260336536,0.20206094508255182,BTG3
1.1345642186417837,2.5897011535384196,5.381174119526987,0.020355174660699745,0.20206094508255182,CARS1
-0.5296744487646452,7.761159127595409,5.375087329347764,0.020426318405089558,0.20219760129083036,IRS2
-0.8054359723551434,4.65941841284121,5.352499065980764,0.020692591576945914,0.2038353744682222,ADAT3
-0.4989842824094452,7.693647075119128,5.351247236644404,0.020707452911357418,0.2038353744682222,RTL10
-0.6628097147635575,5.243375398141917,5.342779121813466,0.020808274258889235,0.20425726598419403,CNTN3
-1.2000563851940915,0.6808298063136519,5.284267093261695,0.02151894758468562,0.21064658691231147,TMEM74B
-0.4620593698780593,7.629871064237312,5.225493460333253,0.022258130138095213,0.2172000130592884,PGLS
0.9755568968171199,1.6341649840826786,5.22131347463292,0.022311692601436547,0.2172000130592884,TNXB
0.8714048865626696,3.030930385645234,5.195471994878115,0.02264580453329656,0.21924150873591353,IFNWP19
-0.5528443759118085,6.391149870391921,5.195469947502667,0.022645831208817403,0.21924150873591353,PRR15
0.5904410326336693,5.887193633991111,5.177781512730874,0.022877516075425694,0.22050056492239722,NAMPTP1
1.1902119018887871,0.48620992745024716,5.175997177837779,0.02290102348512979,0.22050056492239722,USP51
-0.8704109540124311,3.666310790728675,5.167565034315018,0.023012450493952754,0.22096968812176976,MSX1
-0.9645385230254738,3.9305449313475385,5.159707368258012,0.02311679194684092,0.2213684098387701,NOG
-0.9560602048171555,2.2828193310883402,5.153409685448915,0.02320077249122821,0.22157052102733932,NICOL1
0.466222951339466,6.9017073768223485,5.146245895729322,0.023296687372701862,0.22188520622000368,SNAPC1
0.4477705160592273,7.004088879788476,5.130512125423891,0.023508790299783238,0.22313580370375846,ARL3
0.6051978323646533,6.31737819949168,5.127131028983243,0.023554630810952937,0.22313580370375846,SLC22A4
0.419513842814492,9.44971902009388,5.117218131675543,0.023689563779759237,0.22381239345810067,BPNT2
1.2104254915824562,0.2992434809259089,5.080191229769721,0.02420070064980115,0.22803013125641508,OR7A17
0.882995245552012,3.519325855307232,5.060333745755138,0.02447952342871574,0.23004224150078473,PLCL2
0.7204522594123294,5.574246179171492,4.9933273265197755,0.025445235758576792,0.2384814117372995,GCHFR
-0.468382203921309,9.280295673110084,4.9836945766037815,0.025587283435395253,0.23917662288151958,FOSL1
-0.3702222049661989,8.59823158292913,4.950786003095885,0.026078809420048785,0.24312625501653948,TAP2
-0.4398930878150256,8.62754946968986,4.905252632884469,0.0267751347724356,0.24855604082308344,NR2F6
-1.1747456801417693,0.300975095479758,4.9035014835495465,0.026802297251070292,0.24855604082308344,RPL23AP74
-0.39724652921725084,8.95376346138648,4.882082748431742,0.027136855990531013,0.25099811157646007,SRF
0.4750336291799905,7.920187978434462,4.863325098644509,0.027433415401512416,0.25307684784013024,GTF2H5
0.4901153221326244,6.38231805772438,4.854584229528935,0.027572758412965397,0.25369817401381217,SKA1
-0.49919000965694504,8.560854353337572,4.832873495640797,0.027922055999359898,0.25590093717107754,CCND2
-0.6591649774969639,4.920864756346965,4.830692729227394,0.027957395235773227,0.25590093717107754,ADRA1B
-1.1299904553755817,1.2563597298001992,4.824413404041739,0.028059411627389987,0.25616934345834796,TNF
-1.3654948183636666,0.6269976712727446,4.800122250713413,0.028457717536293173,0.2591343581341012,KLHDC7A
0.8507823106921955,2.422942581568284,4.793044670390337,0.028574873487927747,0.2595305519882922,ZNF546
0.48463460244966744,8.856938024332987,4.782937015313507,0.028743057821232144,0.26038698139337296,TXNIP
-1.0569680304407931,1.9951495456782782,4.7649178266045995,0.029045445786678753,0.26245166910834855,SCX
-0.7367344715353433,4.034721097124115,4.74079316968289,0.029455487971496868,0.26273169739870206,PTK6
-0.46584530010774083,6.625678641870005,4.7396682297925885,0.029474754862238328,0.26273169739870206,TRIB1
-0.611345702859743,5.535404848223228,4.736970094665146,0.02952101945302259,0.26273169739870206,RAET1G
0.3968715870731463,9.242990855805791,4.735494897454487,0.02954634645813491,0.26273169739870206,HYPK
0.49222106453070513,7.1395372082960975,4.734352229417368,0.029565979974114785,0.26273169739870206,GPR180
1.0257803097565654,1.1668809611594617,4.732160082235932,0.0296036838754229,0.26273169739870206,CDRT15P3
-0.5132653294752931,6.026182370949795,4.730835456004851,0.02962649109917071,0.26273169739870206,RHPN2
-1.1863954018463614,0.1425297522651537,4.728144721575106,0.02967287615342889,0.26273169739870206,UPK2
-0.40193766961847804,9.861580794792411,4.717291403687909,0.029860743894095598,0.2637324849192804,DNAJB1
0.6510351327424839,4.783949323554734,4.698819665169697,0.030183339307340337,0.26517668834954855,TLCD5
-0.9038836693850674,4.2073066759110445,4.696341682597801,0.030226890951057392,0.26517668834954855,STYK1
-0.395403377194563,8.028530475231804,4.695027881642872,0.030250008148841805,0.26517668834954855,SPTLC2
-0.3951765701337688,7.874854281097195,4.682256459214216,0.030475692389266062,0.26649215875874344,AP5B1
-1.1337619517410693,0.9337598164918323,4.671295312007149,0.030670786728007958,0.2675342881918318,MUC2
-1.3351251811169313,0.4835126673958783,4.662523188373512,0.03082785707733169,0.26824041565559725,GLP1R
-0.984450999507365,2.508301232221979,4.648769909070928,0.031075808649621513,0.26973189576666556,PADI1
-0.37294406869100677,8.955616718693026,4.6424840913880985,0.031189824405964822,0.270056366601032,CCDC85C
-0.3635101443662038,8.533274014614484,4.607531547425907,0.03183182233220884,0.27493956347721554,B4GALT5
0.38308973005816943,8.23395901914323,4.595504321980968,0.032055910572301914,0.2761981145642835,IER3IP1
-0.6639789709136962,4.671384199473882,4.590705068943711,0.032145788012374714,0.27629696818441096,GPR27
0.788568712901165,4.761297426505679,4.575165816275501,0.032438606344567175,0.2775643393062026,CDIP1
0.4399308910478547,7.32783002801691,4.573604799753644,0.03246817530544406,0.2775643393062026,RTN4RL1
-0.5910297040394187,6.408500995581674,4.568664418629531,0.03256194217572281,0.2775643393062026,MT1F
-0.5421645361285993,7.003386183919296,4.562158992107918,0.03268584454611102,0.2775643393062026,LOC107987545
1.155585638502972,0.10281165019139832,4.559173451681373,0.032742871851930345,0.2775643393062026,GAPDHP62
-0.46933450028332613,6.490262893997881,4.550630563873611,0.0329066256450904,0.2775643393062026,FAM110C
-0.48588283112417885,6.331803327806465,4.55047447632267,0.03290962554208113,0.2775643393062026,CDK5R1
-0.8331821926048193,4.410842901365929,4.548004828595943,0.03295712852394296,0.2775643393062026,BLACAT1
-0.5883001705517265,6.244363974685742,4.545669364761805,0.03300211639310411,0.2775643393062026,SINHCAF
0.6817901886257052,6.3243222735831806,4.534728025506794,0.03321373427309892,0.2783921943339289,TLL1
0.37236977982231445,8.069892266287223,4.532420487895333,0.033258545350336004,0.2783921943339289,TBCE
0.514181647030249,8.499133164027029,4.5140730372270355,0.03361709765542116,0.2798082426990297,G0S2
-0.7822136705904529,3.8202707891545904,4.511855822418799,0.0336606999296455,0.2798082426990297,HSD11B2
1.515411837504286,-0.1894158867973998,4.507927401224146,0.033738098804905144,0.2798082426990297,PCDHA9
1.2231927642609357,1.0146142380540812,4.507561431170493,0.03374531871370251,0.2798082426990297,C11orf87
-1.2309254407640646,0.30578988873066326,4.466408746516212,0.03456757406903056,0.2858250433170248,TMEM190
-0.951071186007535,1.1088788409297585,4.4631699141650465,0.03463317068568944,0.2858250433170248,OXCT2
0.4037944990536122,8.710571655384772,4.451976777927143,0.03486087106806794,0.2869482400412817,DECR1
0.44105778814820745,8.976225520485029,4.448490013633204,0.034932121162800756,0.2869482400412817,LSM3
0.4284824986478685,9.078457155258638,4.421819220887187,0.03548218764145732,0.29078890522905954,OGFRL1
1.0698737628206487,0.47116464057258,4.407388484821766,0.03578358202000534,0.2925785221310877,CALHM1
0.7647520197133936,4.317824790164251,4.3973229724587135,0.035995391173016734,0.29354103067986986,LAPTM5
